Driver_ID,total_assigned_requests,total_completed_trips,Assignment_to_completion_ratio,Average_Ride_Distance,Average_Rating,Average_Undiscounted_Fare,Average_Ride_Duration,Total_Trip
5295327,57,34,0.6,4453,4,100,963,213
5106296,72,24,0.33,4452,4,100,963,45
4391733,50,6,0.12,4452,4,100,963,43
5138606,73,10,0.14,4452,4,100,963,25
5295024,73,1,0.01,4452,4,100,963,18
5317507,43,5,0.12,4452,4,100,963,7
5340249,39,1,0.03,4452,4,100,963,67
4700650,28,8,0.29,4452,4,100,963,102
5003463,4,0,0.0,4452,4,100,963,8
5198898,45,0,0.0,4452,4,100,963,8
5360654,3,1,0.33,4452,4,100,963,1
4181160,10,3,0.3,4452,4,100,963,34
5212631,53,14,0.26,4452,4,100,963,106
5239391,22,13,0.59,4452,4,100,963,79
5059411,30,6,0.2,4452,4,100,963,108
5285833,13,4,0.31,4452,4,100,963,35
5052952,14,2,0.14,4452,4,100,963,38
4904873,29,1,0.03,4452,4,100,963,1
5373787,34,21,0.62,4452,4,100,963,46
4658714,25,7,0.28,4452,4,100,963,20
4965793,59,2,0.03,4452,4,100,963,5
5365337,28,9,0.32,4452,4,100,963,25
4874382,43,5,0.12,4452,4,100,963,5
5227760,53,9,0.17,4452,4,100,962,57
2912701,27,10,0.37,4452,4,100,962,267
5007005,21,5,0.24,4452,4,100,962,39
4644848,40,26,0.65,4452,4,100,962,220
3688501,16,1,0.06,4452,4,100,963,5
5073160,87,6,0.07,4452,4,100,963,19
5304161,19,2,0.11,4452,4,100,963,16
4141462,30,7,0.23,4452,4,100,963,30
4393331,37,6,0.16,4452,4,100,963,129
5191048,7,6,0.86,4453,4,100,963,129
5248041,111,37,0.33,4453,4,100,963,186
4271799,21,0,0.0,4453,4,100,963,186
3501304,34,21,0.62,4453,4,100,963,114
5221432,21,18,0.86,4453,4,100,963,129
4633181,67,10,0.15,4453,4,100,963,143
4671933,15,1,0.07,4453,4,100,963,17
5215556,12,1,0.08,4453,4,100,963,26
5053020,10,2,0.2,4453,4,100,963,29
4684299,38,4,0.11,4453,4,100,963,20
5375830,31,12,0.39,4453,4,100,963,28
4412432,6,12,2.0,4453,4,100,963,36
4463498,42,0,0.0,4453,4,100,963,4
4833944,19,3,0.16,4453,4,100,963,6
4608249,14,2,0.14,4453,4,100,963,5
3424125,55,13,0.24,4453,4,100,963,40
5262415,125,57,0.46,4454,4,100,963,235
4965137,59,36,0.61,4454,4,100,963,118
4449884,4,36,9.0,4454,4,100,963,118
4020072,53,5,0.09,4454,4,100,963,28
4657387,4,5,1.25,4455,4,100,963,21
4068080,19,5,0.26,4455,4,100,963,15
5122098,49,7,0.14,4455,4,100,963,23
5348951,12,9,0.75,4454,4,100,963,52
4825694,7,9,1.29,4454,4,100,963,52
4711220,43,8,0.19,4454,4,100,963,52
5137500,53,19,0.36,4455,4,100,963,50
4428002,52,26,0.5,4455,4,100,963,99
5395400,19,5,0.26,4455,4,100,963,5
5340814,49,12,0.24,4455,4,100,963,76
4364809,35,13,0.37,4455,4,100,963,70
5324527,30,0,0.0,4455,4,100,963,1
4915370,33,3,0.09,4455,4,100,963,33
5374736,64,38,0.59,4455,4,100,963,47
5123131,52,9,0.17,4455,4,100,963,55
5355391,22,2,0.09,4455,4,100,963,8
5131314,7,3,0.43,4455,4,100,963,4
4494042,74,18,0.24,4455,4,100,963,45
4599428,42,12,0.29,4455,4,100,963,46
5405548,6,0,0.0,4455,4,100,963,32
5141194,41,1,0.02,4455,4,100,963,13
5402543,60,30,0.5,4455,4,100,963,108
4613832,51,16,0.31,4455,4,100,963,62
3177171,30,0,0.0,4455,4,100,963,62
5356175,53,9,0.17,4455,4,100,963,24
4086354,12,2,0.17,4455,4,100,963,21
5354651,5,2,0.4,4455,4,100,963,67
4677968,30,11,0.37,4455,4,100,963,137
5164691,4,1,0.25,4455,4,100,963,25
5404322,28,3,0.11,4455,4,100,963,99
4043117,1,3,3.0,4455,4,100,963,3
4433297,4,3,0.75,4455,4,100,963,3
5272566,29,4,0.14,4455,4,100,963,63
4747108,6,4,0.67,4455,4,100,963,63
4040853,26,1,0.04,4455,4,100,963,11
5384160,34,2,0.06,4455,4,100,963,12
4970812,130,1,0.01,4455,4,100,963,3
5419022,84,42,0.5,4455,4,100,963,95
4256504,42,0,0.0,4455,4,100,963,95
5035367,14,3,0.21,4455,4,100,963,15
5319326,26,12,0.46,4455,4,100,963,71
3564741,25,1,0.04,4455,4,100,963,14
4574640,24,2,0.08,4455,4,100,963,4
4833765,21,2,0.1,4455,4,100,963,70
5419274,13,6,0.46,4455,4,100,963,24
5360441,49,20,0.41,4455,4,100,963,80
5396245,9,5,0.56,4455,4,100,963,30
3943399,88,12,0.14,4455,4,100,963,84
5138704,2,12,6.0,4455,4,100,963,3
5346880,23,4,0.17,4455,4,100,963,10
4391741,23,10,0.43,4455,4,100,963,152
5323842,19,9,0.47,4455,4,100,963,65
5389387,47,15,0.32,4455,4,100,963,23
5426067,8,0,0.0,4455,4,100,963,48
5439220,15,4,0.27,4455,4,100,963,61
5403740,24,10,0.42,4455,4,100,963,31
5274185,48,15,0.31,4455,4,100,963,42
5202420,10,15,1.5,4455,4,100,963,2
5394298,17,8,0.47,4455,4,100,963,22
5124388,8,0,0.0,4455,4,100,963,13
5355288,31,5,0.16,4455,4,100,963,33
5145880,44,12,0.27,4455,4,100,963,171
5165078,87,49,0.56,4455,4,100,963,128
5333568,7,1,0.14,4455,4,100,963,19
5159456,32,9,0.28,4455,4,100,963,45
4303472,37,12,0.32,4456,4,100,963,127
4858452,56,26,0.46,4456,4,100,963,149
5352833,37,14,0.38,4456,4,100,963,105
3918085,4,14,3.5,4455,4,100,963,105
5334091,28,2,0.07,4455,4,100,963,34
5204615,50,19,0.38,4455,4,100,963,108
4041156,41,2,0.05,4455,4,100,963,22
4735544,3,2,0.67,4455,4,100,963,65
4740120,17,0,0.0,4455,4,100,963,14
4541735,9,1,0.11,4455,4,100,963,3
5339190,34,14,0.41,4455,4,100,963,55
5133036,17,5,0.29,4455,4,100,963,18
5348109,36,10,0.28,4455,4,100,963,81
4383608,5,2,0.4,4455,4,100,963,2
5073807,19,6,0.32,4455,4,100,963,25
5257974,11,3,0.27,4455,4,100,963,24
3086743,8,3,0.38,4455,4,100,963,7
4846111,19,4,0.21,4455,4,100,963,16
5383418,60,4,0.07,4455,4,100,963,24
4440532,8,4,0.5,4455,4,100,963,24
5368958,16,2,0.12,4455,4,100,963,11
5229386,13,3,0.23,4455,4,100,963,3
4778333,15,2,0.13,4455,4,100,963,3
3765017,19,0,0.0,4455,4,100,963,7
5295458,2,0,0.0,4455,4,100,963,1
5205403,25,10,0.4,4455,4,100,963,31
4030144,11,2,0.18,4455,4,100,963,14
5395778,35,15,0.43,4455,4,100,963,15
5318180,12,4,0.33,4455,4,100,963,14
5346201,17,6,0.35,4455,4,100,963,11
3998260,6,1,0.17,4455,4,100,963,5
4845310,24,1,0.04,4455,4,100,963,59
3838783,32,26,0.81,4455,4,100,963,52
5017116,61,1,0.02,4455,4,100,963,1
5174739,14,1,0.07,4455,4,100,963,3
5405081,59,20,0.34,4455,4,100,963,48
3475872,23,4,0.17,4455,4,100,963,20
5339226,4,4,1.0,4455,4,100,963,1
4519589,22,1,0.05,4455,4,100,994,1
5160722,3,1,0.33,4455,4,100,1025,60
4746552,24,6,0.25,4455,4,100,1025,38
5405571,30,2,0.07,4455,4,100,1025,24
5340445,8,2,0.25,4455,4,100,1025,5
4423322,16,6,0.38,4455,4,100,1025,26
4271604,9,6,0.67,4455,4,100,1025,26
5360574,39,13,0.33,4455,4,100,1025,75
5363414,11,1,0.09,4455,4,100,1025,22
4944474,52,7,0.13,4455,4,100,1025,12
4408305,58,14,0.24,4455,4,100,1025,50
4529583,37,9,0.24,4455,4,100,1025,44
4856793,37,12,0.32,4455,4,100,1025,35
4479481,17,3,0.18,4455,4,100,1025,53
5165223,11,2,0.18,4455,4,100,1025,5
5117508,16,4,0.25,4455,4,100,1025,15
5362325,25,1,0.04,4455,4,100,1025,28
5027785,63,9,0.14,4455,4,100,1025,52
4779006,21,13,0.62,4455,4,100,1025,83
4652677,19,1,0.05,4455,4,100,1025,10
5427100,8,7,0.88,4455,4,100,1025,79
4856406,2,7,3.5,4455,4,100,1025,79
4693935,27,3,0.11,4455,4,100,1025,3
4146452,15,1,0.07,4455,4,100,1025,2
4321540,8,1,0.12,4455,4,100,1025,2
5411270,3,1,0.33,4455,4,100,1025,2
4093126,11,1,0.09,4455,4,100,1025,2
5420258,4,1,0.25,4455,4,100,1025,50
4714705,5,1,0.2,4455,4,100,1025,15
5366589,24,2,0.08,4455,4,100,1025,2
4001814,31,8,0.26,4455,4,100,1025,32
3910561,11,1,0.09,4455,4,100,1025,4
4432882,11,1,0.09,4455,4,100,1025,5
5412687,31,10,0.32,4455,4,100,1025,155
5439209,27,8,0.3,4455,4,100,1025,13
5286799,40,5,0.12,4455,4,100,1025,25
3626282,34,6,0.18,4455,4,100,1025,23
5367780,20,8,0.4,4455,4,100,1025,84
5302481,31,18,0.58,4455,4,100,1025,50
4752376,22,3,0.14,4455,4,100,1025,46
5304330,19,3,0.16,4455,4,100,1025,3
2895664,13,3,0.23,4455,4,100,1025,3
4829956,31,2,0.06,4455,4,100,1025,9
5227169,13,3,0.23,4455,4,100,1025,4
5367355,10,2,0.2,4455,4,100,1025,13
4868327,1,1,1.0,4455,4,100,1025,1
4630383,7,3,0.43,4455,4,100,1025,12
5054213,13,2,0.15,4455,4,100,1025,77
5052237,39,5,0.13,4455,4,100,1025,6
3500029,14,2,0.14,4455,4,100,1025,2
4291384,22,5,0.23,4455,4,100,1025,16
5310994,17,4,0.24,4455,4,100,1025,41
4425346,31,20,0.65,4455,4,100,1025,93
5316933,6,20,3.33,4455,4,100,1025,93
4889252,2,20,10.0,4455,4,100,1025,18
5250124,15,3,0.2,4455,4,100,1025,107
4644662,16,9,0.56,4455,4,100,1025,22
5341210,15,11,0.73,4455,4,100,1025,69
5288312,8,4,0.5,4455,4,100,1025,31
3907678,20,0,0.0,4455,4,100,1025,2
4706142,3,0,0.0,4455,4,100,1025,2
3735097,1,0,0.0,4455,4,100,1025,2
5376011,10,4,0.4,4455,4,100,1025,8
5059595,8,4,0.5,4455,4,100,1025,3
4974552,39,13,0.33,4455,4,100,1025,193
4764392,20,9,0.45,4455,4,100,1025,90
5264496,4,1,0.25,4455,4,100,1025,4
5405478,58,14,0.24,4455,4,100,1025,35
4035212,25,17,0.68,4455,4,100,1025,98
4805025,11,1,0.09,4455,4,100,1025,8
5179669,24,12,0.5,4455,4,100,1025,130
5116244,32,7,0.22,4455,4,100,1025,17
2932585,24,7,0.29,4455,4,100,1025,17
3798866,29,5,0.17,4455,4,100,1025,46
4984820,27,1,0.04,4455,4,100,1025,18
4024783,7,0,0.0,4455,4,100,1025,3
5369108,14,7,0.5,4455,4,100,1025,9
4760636,24,2,0.08,4455,4,100,1025,17
4644837,11,3,0.27,4455,4,100,1025,3
4983816,21,1,0.05,4455,4,100,1025,19
4721744,13,1,0.08,4455,4,100,1025,1
5188466,12,2,0.17,4455,4,100,1025,10
5374060,25,12,0.48,4455,4,100,1025,23
4391484,2,12,6.0,4455,4,100,1025,6
5383214,40,8,0.2,4455,4,100,1025,19
5007156,24,8,0.33,4456,4,100,1025,12
5165202,18,11,0.61,4456,4,100,1025,69
5218158,6,1,0.17,4456,4,100,1025,4
4027867,11,3,0.27,4456,4,100,1025,3
4407129,11,3,0.27,4456,4,100,1025,3
5228332,3,3,1.0,4456,4,100,1025,17
3633112,29,14,0.48,4456,4,100,1025,103
2944084,22,10,0.45,4456,4,100,1025,27
4084643,45,25,0.56,4456,4,100,1025,68
4579223,18,25,1.39,4457,4,100,1025,7
5310941,56,16,0.29,4457,4,100,1025,97
5426762,22,12,0.55,4457,4,100,1025,67
4647629,12,12,1.0,4456,4,100,1025,67
4485850,1,12,12.0,4456,4,100,1025,67
4724472,2,12,6.0,4456,4,100,1025,67
5333912,9,12,1.33,4456,4,100,1025,2
3774336,2,12,6.0,4456,4,100,1025,6
5248896,12,2,0.17,4456,4,100,1025,7
4887309,3,2,0.67,4456,4,100,1025,5
5018368,1,2,2.0,4456,4,100,1025,1
5404464,1,2,2.0,4456,4,100,1025,1
4008445,11,1,0.09,4456,4,100,1025,3
4791254,6,2,0.33,4456,4,100,1025,38
4300879,22,5,0.23,4456,4,100,1025,42
3638440,28,4,0.14,4456,4,100,1025,20
4650507,25,3,0.12,4456,4,100,1025,41
5247914,16,5,0.31,4456,4,100,1025,133
5083974,27,12,0.44,4456,4,100,1025,44
4579205,5,0,0.0,4456,4,100,1025,44
4566970,11,6,0.55,4456,4,100,1025,31
4001591,10,0,0.0,4456,4,100,1025,31
5114683,5,1,0.2,4456,4,100,1025,21
5361468,33,0,0.0,4456,4,100,1025,18
3434085,17,1,0.06,4456,4,100,1025,2
5142034,30,9,0.3,4456,4,100,1025,61
4949212,14,0,0.0,4456,4,100,1025,44
5081315,2,0,0.0,4456,4,100,1025,26
5173690,25,4,0.16,4456,4,100,1025,83
5197336,13,1,0.08,4456,4,100,1025,6
4369380,10,0,0.0,4456,4,100,1025,6
5347429,30,5,0.17,4456,4,100,1025,51
5262720,56,3,0.05,4456,4,100,1025,3
4195279,19,2,0.11,4456,4,100,1025,13
3586058,3,0,0.0,4456,4,100,1025,13
5317602,29,19,0.66,4456,4,100,1025,104
4204467,35,7,0.2,4456,4,100,1025,35
4740834,61,2,0.03,4456,4,100,1025,7
2914830,9,1,0.11,4456,4,100,1025,1
3993408,46,0,0.0,4456,4,100,1025,7
5366752,15,2,0.13,4456,4,100,1025,17
4625469,42,8,0.19,4456,4,100,1025,59
5115924,3,2,0.67,4456,4,100,1025,2
5302762,30,17,0.57,4456,4,100,1025,106
2930265,22,15,0.68,4456,4,100,1025,50
4252642,7,4,0.57,4456,4,100,1025,97
5341174,20,2,0.1,4456,4,100,1025,27
5169406,28,11,0.39,4456,4,100,1025,35
5402778,2,11,5.5,4456,4,100,1025,35
5003937,34,8,0.24,4456,4,100,1025,140
5374353,37,10,0.27,4456,4,100,1025,24
5256348,10,1,0.1,4456,4,100,1025,4
5326523,52,22,0.42,4456,4,100,1025,45
5368718,16,4,0.25,4456,4,100,1025,18
4612889,37,11,0.3,4456,4,100,1025,14
4214612,7,11,1.57,4456,4,100,1025,4
5138434,15,10,0.67,4456,4,100,1025,99
5217465,20,4,0.2,4456,4,100,1025,16
5166106,22,4,0.18,4456,4,100,1025,9
4242380,21,8,0.38,4456,4,100,1025,18
4472345,22,0,0.0,4456,4,100,1025,18
3945720,20,4,0.2,4456,4,100,1025,15
4881324,11,4,0.36,4456,4,100,1025,11
4846523,9,1,0.11,4456,4,100,1025,36
5140244,27,3,0.11,4456,4,100,1025,5
4655787,14,3,0.21,4456,4,100,1025,5
2929660,14,0,0.0,4456,4,100,1025,1
5320299,58,18,0.31,4456,4,100,1025,118
5427223,21,9,0.43,4456,4,100,1025,63
3801157,44,13,0.3,4456,4,100,1025,51
4049877,11,1,0.09,4456,4,100,1025,22
5334103,21,2,0.1,4456,4,100,1025,4
5333570,7,2,0.29,4456,4,100,1025,4
5164699,19,0,0.0,4456,4,100,1025,1
3936555,4,0,0.0,4456,4,100,1025,1
5132160,24,11,0.46,4456,4,100,1025,50
5254427,34,3,0.09,4456,4,100,1025,36
2927397,5,1,0.2,4456,4,100,1025,6
5380575,3,0,0.0,4456,4,100,1025,6
5138597,9,3,0.33,4456,4,100,1025,4
4473097,4,1,0.25,4456,4,100,1025,9
4113024,12,5,0.42,4456,4,100,1025,14
4571377,14,8,0.57,4456,4,100,1025,55
5395184,2,0,0.0,4456,4,100,1025,55
5068011,8,0,0.0,4456,4,100,1025,55
5180805,10,7,0.7,4456,4,100,1025,97
4610639,17,0,0.0,4456,4,100,1025,2
5219823,41,3,0.07,4456,4,100,1025,64
4789669,5,1,0.2,4456,4,100,1025,2
5291593,30,5,0.17,4456,4,100,1025,8
3439779,40,2,0.05,4456,4,100,1025,2
4852134,3,2,0.67,4456,4,100,1025,8
4983768,31,4,0.13,4456,4,100,1025,14
5097470,7,3,0.43,4456,4,100,1025,54
5179716,11,0,0.0,4456,4,100,1025,11
5003919,30,8,0.27,4456,4,100,1025,111
2905099,12,1,0.08,4456,4,100,1025,6
4873073,8,2,0.25,4456,4,100,1025,75
3475591,24,7,0.29,4456,4,100,1025,14
4648430,12,3,0.25,4456,4,100,1025,7
3393179,25,24,0.96,4456,4,100,1025,173
5105605,25,20,0.8,4456,4,100,1025,141
4633269,2,20,10.0,4456,4,100,1024,24
5247203,3,20,6.67,4456,4,100,1024,24
2928430,10,2,0.2,4456,4,100,1024,2
4627021,14,1,0.07,4456,4,100,1025,41
5311253,24,9,0.38,4456,4,100,1025,42
3977340,2,9,4.5,4456,4,100,1025,42
5318498,39,7,0.18,4456,4,100,1024,22
4243805,3,7,2.33,4456,4,100,1024,22
4778314,17,3,0.18,4456,4,100,1024,20
4555172,5,3,0.6,4456,4,100,1024,20
5010387,9,0,0.0,4456,4,100,1024,13
4965357,2,0,0.0,4456,4,100,1024,2
5297055,15,5,0.33,4456,4,100,1024,60
4885259,5,5,1.0,4456,4,100,1025,60
5410648,13,3,0.23,4456,4,100,1025,3
3905537,12,4,0.33,4456,4,100,1025,72
5325193,10,0,0.0,4456,4,100,1025,2
4520568,5,1,0.2,4456,4,100,1025,20
5396076,28,1,0.04,4456,4,100,1025,9
5020187,21,15,0.71,4456,4,100,1024,52
5009891,3,0,0.0,4456,4,100,1024,2
4374684,12,0,0.0,4456,4,100,1024,3
5368808,47,10,0.21,4456,4,100,1024,12
5418543,3,10,3.33,4456,4,100,1024,8
4303264,30,9,0.3,4456,4,100,1024,20
5418636,37,6,0.16,4456,4,100,1024,52
2931334,17,4,0.24,4456,4,100,1024,11
4254899,4,4,1.0,4456,4,100,1024,11
4397184,8,4,0.5,4456,4,100,1024,2
4536759,8,0,0.0,4456,4,100,1024,2
4530279,13,9,0.69,4456,4,100,1024,39
5347771,31,15,0.48,4456,4,100,1024,59
5433339,25,13,0.52,4456,4,100,1024,54
3867133,12,1,0.08,4455,4,100,1024,1
5004526,14,7,0.5,4455,4,100,1024,49
5226722,7,3,0.43,4455,4,100,1024,19
5032649,23,14,0.61,4455,4,100,1024,130
3422046,2,14,7.0,4455,4,100,1024,130
4873320,18,2,0.11,4455,4,100,1024,12
5381338,6,3,0.5,4455,4,100,1024,26
5203834,3,2,0.67,4455,4,100,1024,22
5017542,2,2,1.0,4455,4,100,1024,14
5287308,21,11,0.52,4455,4,100,1024,43
5077235,2,0,0.0,4455,4,100,1024,42
5139169,7,2,0.29,4455,4,100,1024,2
5214953,15,7,0.47,4455,4,100,1024,60
3229626,8,7,0.88,4455,4,100,1024,11
5107004,3,7,2.33,4456,4,100,1024,11
5205436,7,7,1.0,4456,4,100,1024,11
5346359,16,4,0.25,4456,4,100,1024,15
5263235,9,2,0.22,4456,4,100,1024,13
5122991,45,15,0.33,4456,4,100,1024,17
5055225,11,15,1.36,4455,4,100,1024,17
5403269,14,5,0.36,4455,4,100,1024,5
5050579,42,2,0.05,4455,4,100,1024,23
5139492,14,2,0.14,4455,4,100,1024,23
5338953,2,2,1.0,4455,4,100,1024,23
5109000,26,10,0.38,4456,4,100,1024,77
3944425,24,1,0.04,4456,4,100,1024,6
3620117,34,2,0.06,4455,4,100,1024,14
4579271,4,2,0.5,4455,4,100,1024,3
5404941,27,23,0.85,4456,4,100,1024,112
4951561,18,13,0.72,4456,4,100,1024,32
4740578,17,13,0.76,4456,4,100,1024,42
4882143,55,31,0.56,4456,4,100,1024,170
5352912,29,9,0.31,4456,4,100,1024,16
4013916,49,12,0.24,4456,4,100,1024,71
5411509,20,9,0.45,4456,4,100,1024,48
4644240,17,0,0.0,4456,4,100,1024,48
5160437,5,0,0.0,4456,4,100,1024,1
4792273,5,0,0.0,4456,4,100,1024,1
4180399,5,0,0.0,4456,4,100,1024,2
4956473,8,0,0.0,4456,4,100,1024,2
4407878,11,0,0.0,4456,4,100,1024,33
2869278,11,0,0.0,4456,4,100,1024,21
5424925,9,5,0.56,4456,4,100,1024,90
5427134,8,4,0.5,4456,4,100,1024,24
5296602,15,8,0.53,4456,4,100,1024,62
3757071,3,1,0.33,4456,4,100,1024,66
5441669,4,0,0.0,4456,4,100,1024,66
5441667,4,1,0.25,4456,4,100,1024,14
5219121,14,4,0.29,4456,4,100,1024,23
5438905,9,6,0.67,4456,4,100,1024,141
4315314,14,7,0.5,4456,4,100,1024,15
4060738,3,7,2.33,4456,4,100,1024,7
5009215,12,2,0.17,4456,4,100,1024,3
4485666,15,2,0.13,4456,4,100,1024,6
3708560,10,1,0.1,4456,4,100,1024,6
3886542,2,1,0.5,4456,4,100,1024,1
3212558,9,1,0.11,4456,4,100,1024,3
5193630,15,4,0.27,4456,4,100,1024,9
4089258,7,2,0.29,4456,4,100,1024,4
5211054,11,2,0.18,4456,4,100,1024,8
5369490,2,2,1.0,4456,4,100,1024,5
2930589,6,2,0.33,4456,4,100,1024,3
4480847,8,2,0.25,4456,4,100,1024,10
4781399,2,2,1.0,4456,4,100,1024,10
5241743,2,2,1.0,4456,4,100,1024,1
5373364,3,2,0.67,4456,4,100,1024,53
3207543,9,7,0.78,4456,4,100,1024,26
4959005,19,5,0.26,4456,4,100,1024,40
5332856,18,6,0.33,4456,4,100,1024,50
3362531,19,8,0.42,4456,4,100,1024,69
5302760,10,0,0.0,4456,4,100,1024,69
3475644,11,2,0.18,4456,4,100,1024,4
5309101,18,12,0.67,4456,4,100,1024,58
4373384,6,12,2.0,4456,4,100,1024,58
5069848,9,12,1.33,4456,4,100,1024,14
5381347,13,4,0.31,4456,4,100,1024,9
5201418,38,20,0.53,4456,4,100,1024,71
5362291,12,20,1.67,4456,4,100,1024,3
5108848,8,20,2.5,4456,4,100,1024,3
3666461,2,20,10.0,4456,4,100,1024,1
5413140,12,20,1.67,4456,4,100,1024,29
5078139,12,20,1.67,4456,4,100,1024,2
5115287,3,0,0.0,4456,4,100,1024,32
5412081,42,4,0.1,4456,4,100,1024,111
4215160,5,0,0.0,4456,4,100,1024,1
5302078,19,11,0.58,4456,4,100,1024,27
5063192,16,1,0.06,4456,4,100,1024,21
4479930,1,1,1.0,4456,4,100,1024,2
5248216,24,5,0.21,4456,4,100,1024,21
5165146,7,3,0.43,4456,4,100,1024,12
5099563,19,6,0.32,4456,4,100,1024,211
5289482,27,12,0.44,4456,4,100,1024,32
3853534,1,12,12.0,4456,4,100,1024,32
5333045,4,0,0.0,4456,4,100,1024,7
5355071,12,4,0.33,4456,4,100,1024,7
4744267,6,2,0.33,4456,4,100,1024,5
5070127,22,1,0.05,4456,4,100,1024,1
4045997,11,1,0.09,4456,4,100,1024,3
5037012,7,4,0.57,4456,4,100,1024,4
5175458,3,1,0.33,4456,4,100,1024,3
5248009,5,1,0.2,4456,4,100,1024,39
4773566,4,1,0.25,4456,4,100,1024,1
5387848,11,2,0.18,4456,4,100,1024,4
2939625,5,2,0.4,4456,4,100,1024,4
5169128,9,2,0.22,4456,4,100,1024,4
5405042,5,2,0.4,4456,4,100,1024,2
4548795,18,0,0.0,4456,4,100,1024,2
3834479,15,9,0.6,4456,4,100,1024,24
5129731,16,4,0.25,4456,4,100,1024,7
4825533,1,4,4.0,4456,4,100,1024,31
4009983,10,3,0.3,4456,4,100,1024,49
4572651,14,0,0.0,4456,4,100,1024,12
4002911,2,0,0.0,4456,4,100,1024,12
5354749,3,0,0.0,4456,4,100,1024,4
2991424,11,3,0.27,4456,4,100,1024,6
5013029,4,3,0.75,4456,4,100,1024,6
4364900,10,3,0.3,4456,4,100,1024,6
3809880,2,3,1.5,4456,4,100,1024,6
4374644,2,3,1.5,4456,4,100,1024,6
4511577,13,3,0.23,4456,4,100,1024,9
5004214,10,4,0.4,4456,4,100,1024,23
4473248,16,5,0.31,4456,4,100,1024,43
2926571,3,5,1.67,4456,4,100,1024,10
4913109,2,1,0.5,4456,4,100,1024,12
5138590,1,0,0.0,4456,4,100,1024,12
5250387,15,11,0.73,4456,4,100,1024,46
5219684,4,4,1.0,4456,4,100,1024,22
5362328,2,4,2.0,4456,4,100,1024,3
4299139,12,1,0.08,4456,4,100,1024,3
3399647,4,1,0.25,4456,4,100,1024,3
4040151,5,0,0.0,4456,4,100,1024,3
3942803,7,0,0.0,4456,4,100,1024,3
5296340,4,0,0.0,4456,4,100,1024,6
4851938,13,2,0.15,4456,4,100,1024,4
5104490,13,1,0.08,4456,4,100,1024,2
5004196,13,4,0.31,4456,4,100,1024,33
4265386,1,4,4.0,4456,4,100,1024,33
5287719,11,4,0.36,4456,4,100,1024,8
5124308,6,1,0.17,4456,4,100,1024,4
4691253,9,2,0.22,4456,4,100,1024,6
5204596,27,0,0.0,4456,4,100,1024,1
3394291,1,0,0.0,4456,4,100,1024,1
4833554,3,2,0.67,4456,4,100,1024,7
4919474,7,2,0.29,4456,4,100,1024,12
4837208,2,0,0.0,4456,4,100,1024,12
5305117,3,0,0.0,4456,4,100,1024,12
4693239,28,2,0.07,4456,4,100,1024,12
5420018,30,6,0.2,4457,4,100,1024,42
5420044,35,16,0.46,4457,4,100,1024,160
5419151,22,2,0.09,4457,4,100,1024,11
4996153,3,2,0.67,4457,4,100,1024,11
5334873,6,0,0.0,4457,4,100,1024,25
3601475,1,0,0.0,4457,4,100,1024,10
5441041,1,0,0.0,4457,4,100,1024,25
5441004,3,0,0.0,4457,4,100,1024,2
5286942,14,2,0.14,4457,4,100,1024,38
5157551,8,1,0.12,4457,4,100,1024,28
4604445,5,1,0.2,4457,4,100,1024,24
4541994,3,1,0.33,4457,4,100,1024,24
3196540,14,2,0.14,4457,4,100,1024,22
5239253,9,4,0.44,4457,4,100,1024,4
5360554,5,3,0.6,4457,4,100,1024,9
4679675,13,0,0.0,4457,4,100,1024,1
4986858,8,1,0.12,4457,4,100,1024,10
4537393,7,1,0.14,4457,4,100,1024,1
4412536,8,3,0.38,4457,4,100,1024,27
5198143,11,1,0.09,4457,4,100,1024,4
4886394,3,1,0.33,4457,4,100,1024,4
4580292,2,1,0.5,4457,4,100,1024,4
5003305,4,2,0.5,4457,4,100,1024,2
4374425,7,2,0.29,4457,4,100,1024,60
5419099,5,1,0.2,4457,4,100,1024,19
3868775,16,1,0.06,4457,4,100,1024,19
5405918,17,0,0.0,4457,4,100,1024,3
5357548,31,14,0.45,4457,4,100,1024,82
5411534,20,9,0.45,4457,4,100,1024,70
5188977,1,9,9.0,4457,4,100,1024,70
3450291,18,9,0.5,4456,4,100,1024,70
3914202,15,5,0.33,4456,4,100,1024,38
5434014,4,5,1.25,4456,4,100,1024,97
3968305,17,12,0.71,4456,4,100,1024,76
5334236,6,2,0.33,4456,4,100,1024,68
4040689,31,2,0.06,4456,4,100,1024,50
5010738,7,3,0.43,4456,4,100,1024,47
4977845,2,3,1.5,4456,4,100,1024,47
5053974,8,3,0.38,4456,4,100,1024,45
3961795,9,6,0.67,4456,4,100,1024,20
5286519,30,6,0.2,4456,4,100,1024,29
5305674,3,3,1.0,4456,4,100,1024,17
5262626,3,3,1.0,4456,4,100,1024,17
3934861,1,1,1.0,4456,4,100,1024,5
2925573,5,4,0.8,4456,4,100,1024,17
5274896,14,6,0.43,4456,4,100,1024,24
4604790,6,5,0.83,4456,4,100,1024,34
4696214,24,7,0.29,4456,4,100,1024,31
3799690,3,7,2.33,4456,4,100,1024,31
4040978,9,1,0.11,4456,4,100,1024,1
4371402,7,1,0.14,4456,4,100,1024,14
5083194,24,17,0.71,4456,4,100,1024,85
4673316,1,1,1.0,4456,4,100,1024,1
2907066,1,1,1.0,4456,4,100,1024,1
5352672,6,1,0.17,4456,4,100,1024,2
