Driver_ID,Total_Assigned_Requests,Total_Accepted_Requests,Total_Completed_Trips,Total_Cancelled_Trips,Acceptance_Rate,Completion_Rate,Cancellation_Rate,Average_Ride_Distance,Average_Undiscounted_Fare,Average_Ride_Duration,No_Getting_Rating,Getting_Rating_Rate,Total_Trip
3744351,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7
3744385,33,8,3,5,24.24,9.09,15.15,4775.37,103.25,1051.58,2,6.06,16
3751540,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4
3751543,159,20,11,9,12.58,6.92,5.66,5118.85,108.9,1071.46,7,4.4,31
3751566,31,10,7,3,32.26,22.58,9.68,3906.7,89.2,897.44,3,9.68,37
3751577,188,49,36,13,26.06,19.15,6.91,4958.78,108.59,1010.83,13,6.91,94
3754089,1,1,0,1,100.0,0.0,100.0,4241.0,97.0,996.12,0,0.0,18
3754179,105,43,10,33,40.95,9.52,31.43,4295.86,97.88,955.07,8,7.62,33
3754231,50,17,9,8,34.0,18.0,16.0,4961.65,106.24,1264.65,6,12.0,94
3754931,14,6,4,2,42.86,28.57,14.29,4308.17,95.67,930.54,1,7.14,49
3757071,3,2,1,1,66.67,33.33,33.33,4159.0,94.0,719.06,1,33.33,66
3757725,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3758181,48,28,16,12,58.33,33.33,25.0,4467.25,100.29,1065.8,7,14.58,43
3762058,197,105,84,21,53.3,42.64,10.66,4897.07,110.83,990.99,48,24.37,413
3762069,217,83,58,25,38.25,26.73,11.52,5183.59,111.8,1066.18,28,12.9,210
3762149,180,58,33,25,32.22,18.33,13.89,3362.29,85.78,1120.95,18,10.0,148
3765017,19,2,0,2,10.53,0.0,10.53,4241.0,97.0,996.12,0,0.0,7
3771362,55,42,31,11,76.36,56.36,20.0,4855.26,104.74,1094.25,18,32.73,108
3772692,97,52,39,13,53.61,40.21,13.4,4360.19,100.62,959.01,24,24.74,147
3774336,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6
3782398,8,6,0,6,75.0,0.0,75.0,4241.0,97.0,996.12,0,0.0,19
3785380,18,17,12,5,94.44,66.67,27.78,4461.47,101.12,926.92,7,38.89,24
3798866,29,7,5,2,24.14,17.24,6.9,5453.0,118.86,1414.18,3,10.34,46
3799146,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,43
3799690,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3801157,44,19,13,6,43.18,29.55,13.64,4094.74,94.42,806.62,6,13.64,51
3801331,25,12,6,6,48.0,24.0,24.0,5375.75,112.5,1142.31,1,4.0,19
3801831,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6
3804886,163,70,48,22,42.94,29.45,13.5,4634.23,101.79,1128.21,28,17.18,98
3805767,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1
3809880,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3809961,45,18,9,9,40.0,20.0,20.0,3941.78,92.28,913.56,4,8.89,63
3810107,64,38,30,8,59.38,46.88,12.5,4898.08,107.18,942.39,17,26.56,139
3810589,32,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3812868,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3812874,10,3,3,0,30.0,30.0,0.0,3935.0,93.67,765.67,1,10.0,5
3813528,201,56,25,31,27.86,12.44,15.42,4496.0,109.64,981.87,15,7.46,90
3813743,33,18,11,7,54.55,33.33,21.21,4302.33,98.11,940.22,8,24.24,59
3819610,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3820180,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3820335,117,17,9,8,14.53,7.69,6.84,3400.29,86.76,547.06,5,4.27,32
3820817,5,2,1,1,40.0,20.0,20.0,4038.5,92.5,884.56,0,0.0,5
3820852,93,13,4,9,13.98,4.3,9.68,4143.23,94.46,995.62,3,3.23,116
3820991,96,29,22,7,30.21,22.92,7.29,2908.03,78.14,612.37,9,9.38,76
3821690,232,43,12,31,18.53,5.17,13.36,4243.4,96.91,1011.14,7,3.02,15
3823863,42,19,16,3,45.24,38.1,7.14,4993.63,112.11,1004.44,14,33.33,63
3826983,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3827325,63,44,28,16,69.84,44.44,25.4,3724.68,89.36,859.48,6,9.52,133
3827930,4,4,3,1,100.0,75.0,25.0,3466.5,83.0,717.53,1,25.0,50
3832175,112,47,31,16,41.96,27.68,14.29,4489.57,100.98,1008.17,15,13.39,134
3832925,57,43,28,15,75.44,49.12,26.32,3812.7,89.88,820.09,15,26.32,234
3834479,15,14,9,5,93.33,60.0,33.33,4152.29,94.93,1019.47,4,26.67,24
3837162,189,78,47,31,41.27,24.87,16.4,5062.88,109.12,1123.33,23,12.17,231
3838783,32,27,26,1,84.38,81.25,3.12,4539.22,99.7,779.63,16,50.0,52
3838939,20,13,11,2,65.0,55.0,10.0,4539.23,101.92,872.48,7,35.0,47
3840723,16,5,1,4,31.25,6.25,25.0,4440.8,99.4,969.1,1,6.25,4
3842575,74,38,28,10,51.35,37.84,13.51,4858.92,108.29,990.93,9,12.16,56
3849192,174,32,13,19,18.39,7.47,10.92,4602.09,102.06,1072.82,6,3.45,31
3849877,33,7,5,2,21.21,15.15,6.06,3571.14,85.71,730.61,2,6.06,23
3850962,114,59,47,12,51.75,41.23,10.53,4765.81,105.63,906.53,23,20.18,236
3853534,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3854963,260,59,44,15,22.69,16.92,5.77,4430.46,99.12,855.52,24,9.23,183
3864586,220,46,10,36,20.91,4.55,16.36,3948.24,93.17,931.81,7,3.18,18
3865589,289,130,101,29,44.98,34.95,10.03,4867.96,106.69,1001.37,53,18.34,364
3867133,12,4,1,3,33.33,8.33,25.0,3234.75,84.0,786.09,0,0.0,1
3867244,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,86
3868092,106,47,39,8,44.34,36.79,7.55,4063.43,92.77,934.47,26,24.53,263
3868681,1,1,1,0,100.0,100.0,0.0,8153.0,152.0,1842.0,1,100.0,2
3868775,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3870107,39,24,16,8,61.54,41.03,20.51,3749.87,89.21,889.33,10,25.64,162
3875915,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3876169,3,1,0,1,33.33,0.0,33.33,4241.0,97.0,996.12,0,0.0,52
3876324,108,79,40,39,73.15,37.04,36.11,3814.96,90.39,898.3,17,15.74,102
3876597,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3876668,419,102,47,55,24.34,11.22,13.13,3730.72,91.06,808.32,22,5.25,97
3876827,127,60,46,14,47.24,36.22,11.02,3308.2,81.62,787.16,25,19.69,147
3878003,104,68,34,34,65.38,32.69,32.69,3868.49,91.25,823.67,15,14.42,188
3879271,2,2,0,2,100.0,0.0,100.0,4241.0,97.0,996.12,0,0.0,0
3883737,20,1,1,0,5.0,5.0,0.0,6941.0,134.0,1665.0,0,0.0,26
3884100,19,2,1,1,10.53,5.26,5.26,6396.5,127.5,498.06,1,5.26,4
3886324,144,55,39,16,38.19,27.08,11.11,4523.44,102.65,1068.15,17,11.81,168
3886345,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13
3886542,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1
3887018,85,58,46,12,68.24,54.12,14.12,4333.66,97.57,1051.61,19,22.35,168
3891107,17,14,9,5,82.35,52.94,29.41,4314.0,96.43,1061.69,4,23.53,31
3891358,36,6,1,5,16.67,2.78,13.89,4406.17,98.83,947.94,0,0.0,23
3892407,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3893740,52,31,24,7,59.62,46.15,13.46,3931.84,91.74,903.22,11,21.15,67
3894433,130,10,5,5,7.69,3.85,3.85,3779.8,90.7,942.86,4,3.08,11
3896386,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,21
3896537,3,1,0,1,33.33,0.0,33.33,4241.0,97.0,996.12,0,0.0,24
3896826,206,99,42,57,48.06,20.39,27.67,4131.44,95.58,946.58,21,10.19,150
3899079,18,1,0,1,5.56,0.0,5.56,4241.0,97.0,996.12,0,0.0,1
3899789,15,3,3,0,20.0,20.0,0.0,3990.67,102.33,935.67,3,20.0,9
3903211,41,27,22,5,65.85,53.66,12.2,5049.22,113.33,930.54,12,29.27,25
3904462,19,3,2,1,15.79,10.53,5.26,5375.33,114.67,332.37,2,10.53,13
3905537,12,6,4,2,50.0,33.33,16.67,5377.0,112.17,1198.71,1,8.33,72
3906430,75,26,12,14,34.67,16.0,18.67,5477.88,115.42,1123.57,4,5.33,13
3907489,12,4,3,1,33.33,25.0,8.33,5508.25,117.5,877.28,2,16.67,3
3907678,20,2,0,2,10.0,0.0,10.0,4241.0,97.0,996.12,0,0.0,2
3910561,11,1,1,0,9.09,9.09,0.0,4632.0,107.0,1291.0,1,9.09,4
3914202,15,9,5,4,60.0,33.33,26.67,3802.56,91.22,825.83,1,6.67,38
3916755,57,35,22,13,61.4,38.6,22.81,4436.34,99.71,967.47,11,19.3,104
3917460,15,9,5,4,60.0,33.33,26.67,5368.78,114.11,1434.72,2,13.33,27
3918085,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3918236,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3918252,72,19,15,4,26.39,20.83,5.56,4574.05,103.47,968.24,4,5.56,106
3918668,66,28,19,9,42.42,28.79,13.64,4113.75,94.61,994.36,9,13.64,91
3919989,16,9,6,3,56.25,37.5,18.75,5317.11,114.89,1269.49,3,18.75,68
3920495,186,32,17,15,17.2,9.14,8.06,4954.59,106.91,1074.71,10,5.38,107
3934861,1,1,1,0,100.0,100.0,0.0,6993.0,148.0,1057.0,1,100.0,5
3936119,378,191,101,90,50.53,26.72,23.81,4798.01,104.4,984.3,43,11.38,250
3936414,31,12,7,5,38.71,22.58,16.13,5166.92,113.08,1163.14,1,3.23,7
3936555,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3936971,211,29,8,21,13.74,3.79,9.95,4370.97,99.69,987.23,2,0.95,28
3938060,10,4,4,0,40.0,40.0,0.0,7590.75,143.75,1174.0,2,20.0,119
3941874,70,27,10,17,38.57,14.29,24.29,3820.3,91.15,843.89,2,2.86,41
3942803,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3942899,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3943399,88,30,12,18,34.09,13.64,20.45,4994.7,108.83,1110.57,5,5.68,84
3944425,24,2,1,1,8.33,4.17,4.17,3570.5,85.5,703.56,1,4.17,6
3944494,4,1,1,0,25.0,25.0,0.0,10588.0,201.0,3233.0,1,25.0,27
3944836,55,39,33,6,70.91,60.0,10.91,4344.9,99.51,909.92,16,29.09,192
3945720,20,4,4,0,20.0,20.0,0.0,7028.25,133.75,1397.5,3,15.0,15
3945768,47,25,16,9,53.19,34.04,19.15,5434.8,113.4,1205.12,9,19.15,179
3946079,142,60,33,27,42.25,23.24,19.01,4162.45,95.57,998.47,13,9.15,137
3946994,67,35,30,5,52.24,44.78,7.46,4409.0,105.03,749.56,14,20.9,147
3951792,147,108,74,34,73.47,50.34,23.13,4680.59,111.85,947.6,39,26.53,282
3952989,79,40,22,18,50.63,27.85,22.78,3731.28,89.17,896.96,12,15.19,75
3954133,148,104,54,50,70.27,36.49,33.78,4629.26,125.8,859.02,21,14.19,167
3954723,20,3,0,3,15.0,0.0,15.0,4241.0,97.0,996.12,0,0.0,17
3956036,14,10,8,2,71.43,57.14,14.29,4247.9,96.1,948.52,5,35.71,48
3959435,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3960151,8,1,0,1,12.5,0.0,12.5,4241.0,97.0,996.12,0,0.0,2
3960338,11,3,1,2,27.27,9.09,18.18,3940.67,91.33,927.42,0,0.0,2
3961063,53,33,6,27,62.26,11.32,50.94,4471.58,99.67,1040.47,5,9.43,50
3961795,9,7,6,1,77.78,66.67,11.11,5992.57,119.14,1198.16,1,11.11,20
3962188,4,3,3,0,75.0,75.0,0.0,5955.0,136.0,953.0,1,25.0,3
3967187,33,22,11,11,66.67,33.33,33.33,4513.41,100.27,999.2,6,18.18,38
3968305,17,15,12,3,88.24,70.59,17.65,3897.87,99.47,619.62,6,35.29,76
3969197,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1
3969754,77,30,20,10,38.96,25.97,12.99,4012.6,93.47,906.11,10,12.99,125
3969990,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7
3970204,60,26,10,16,43.33,16.67,26.67,5260.69,113.77,1073.11,5,8.33,57
3970462,17,2,0,2,11.76,0.0,11.76,4241.0,97.0,996.12,0,0.0,1
3973221,1,1,1,0,100.0,100.0,0.0,5829.0,129.0,1269.0,1,100.0,3
3977340,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3978052,116,8,6,2,6.9,5.17,1.72,4120.0,96.13,862.28,1,0.86,31
3978167,137,69,47,22,50.36,34.31,16.06,4263.28,99.03,926.62,20,14.6,154
3979620,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3980110,119,22,14,8,18.49,11.76,6.72,4384.82,102.0,1055.68,6,5.04,69
3980730,224,11,2,9,4.91,0.89,4.02,4352.91,99.27,957.01,0,0.0,8
3981274,30,18,8,10,60.0,26.67,33.33,5276.67,112.33,2224.4,5,16.67,18
3982542,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3983314,79,64,48,16,81.01,60.76,20.25,3902.56,90.56,816.03,22,27.85,197
3990952,46,35,33,2,76.09,71.74,4.35,4461.91,100.29,886.49,16,34.78,126
3990972,76,6,2,4,7.89,2.63,5.26,5170.5,109.83,1085.25,1,1.32,8
3993408,46,7,0,7,15.22,0.0,15.22,4241.0,97.0,996.12,0,0.0,7
3994444,68,11,8,3,16.18,11.76,4.41,3917.55,91.91,14046.03,5,7.35,9
3994570,17,4,3,1,23.53,17.65,5.88,2217.5,65.25,565.78,2,11.76,3
3996627,11,6,4,2,54.55,36.36,18.18,4603.5,101.17,1125.87,2,18.18,9
3996797,22,13,9,4,59.09,40.91,18.18,5044.0,111.46,1024.65,5,22.73,89
3998260,6,5,1,4,83.33,16.67,66.67,4531.6,100.6,983.7,1,16.67,5
3998369,32,25,13,12,78.12,40.62,37.5,3667.16,87.16,870.58,7,21.88,66
4001591,10,1,0,1,10.0,0.0,10.0,4241.0,97.0,996.12,0,0.0,0
4001814,31,9,8,1,29.03,25.81,3.23,6174.78,124.78,1178.12,4,12.9,32
4002911,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
4003009,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
4003050,39,14,9,5,35.9,23.08,12.82,5576.79,117.0,999.4,4,10.26,87
4003548,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
4004192,57,26,16,10,45.61,28.07,17.54,4763.04,104.81,965.43,9,15.79,60
4004354,75,33,23,10,44.0,30.67,13.33,4148.48,96.27,999.7,13,17.33,121
4005819,5,3,1,2,60.0,20.0,40.0,6015.33,122.33,1141.75,0,0.0,1
4007229,64,12,8,4,18.75,12.5,6.25,5104.58,111.33,1105.87,6,9.38,61
4008445,11,1,1,0,9.09,9.09,0.0,5050.0,122.0,974.0,1,9.09,3
4009983,10,4,3,1,40.0,30.0,10.0,3357.25,87.0,592.78,1,10.0,49
4010896,11,2,0,2,18.18,0.0,18.18,4241.0,97.0,996.12,0,0.0,0
4011552,65,36,31,5,55.38,47.69,7.69,4543.78,102.25,932.74,15,23.08,65
4012859,354,71,20,51,20.06,5.65,14.41,4372.35,98.46,1016.67,9,2.54,126
4012943,1,1,1,0,100.0,100.0,0.0,3540.0,81.0,728.0,1,100.0,10
4013798,35,25,23,2,71.43,65.71,5.71,4125.48,92.84,651.09,11,31.43,128
4013916,49,16,12,4,32.65,24.49,8.16,4951.19,110.31,1123.47,7,14.29,71
4016310,114,67,23,44,58.77,20.18,38.6,3069.94,81.51,679.81,11,9.65,55
4018319,7,2,2,0,28.57,28.57,0.0,6785.0,131.5,1328.5,0,0.0,2
4019797,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
4019859,34,12,2,10,35.29,5.88,29.41,4131.75,95.5,1020.02,2,5.88,48
4020072,53,13,5,8,24.53,9.43,15.09,5600.92,116.08,1248.46,1,1.89,28
4020164,8,3,3,0,37.5,37.5,0.0,2940.33,74.0,900.67,2,25.0,18
4020783,79,31,14,17,39.24,17.72,21.52,5213.52,111.35,1058.2,5,6.33,103
4021044,61,13,5,8,21.31,8.2,13.11,4587.0,103.0,998.0,2,3.28,65
4021572,121,65,39,26,53.72,32.23,21.49,4461.77,101.02,893.51,12,9.92,161
4021599,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
4024081,625,67,25,42,10.72,4.0,6.72,3669.18,88.93,862.32,18,2.88,98
4024783,7,1,0,1,14.29,0.0,14.29,4241.0,97.0,996.12,0,0.0,3
4027388,3,1,1,0,33.33,33.33,0.0,12470.0,217.0,1977.0,1,33.33,3
4027413,195,65,32,33,33.33,16.41,16.92,5316.38,116.88,1046.99,23,11.79,186
4027867,11,5,3,2,45.45,27.27,18.18,6542.6,130.2,1250.85,2,18.18,3
4027935,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
4027965,60,35,28,7,58.33,46.67,11.67,4220.0,96.83,823.8,10,16.67,188
4028017,96,60,43,17,62.5,44.79,17.71,3266.55,82.93,679.6,22,22.92,177
4028165,308,55,13,42,17.86,4.22,13.64,4491.04,103.31,939.39,7,2.27,75
4029348,9,3,1,2,33.33,11.11,22.22,4642.33,102.0,860.75,1,11.11,14
4029834,57,31,9,22,54.39,15.79,38.6,3539.35,88.65,707.51,5,8.77,54
4030144,11,3,2,1,27.27,18.18,9.09,1974.33,64.33,1588.04,0,0.0,14
4032416,9,5,1,4,55.56,11.11,44.44,3874.2,90.8,1147.3,1,11.11,6
4033763,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6
4033894,6,3,3,0,50.0,50.0,0.0,4081.0,91.33,637.33,1,16.67,14
4034260,54,36,17,19,66.67,31.48,35.19,4416.83,98.78,1067.59,7,12.96,70
4034589,165,45,27,18,27.27,16.36,10.91,4335.76,102.69,948.63,13,7.88,132
4035165,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2
4035212,25,20,17,3,80.0,68.0,12.0,3776.85,89.05,735.72,6,24.0,98
4035227,159,11,6,5,6.92,3.77,3.14,3877.64,91.36,836.6,4,2.52,9
4035678,46,36,27,9,78.26,58.7,19.57,5025.31,106.64,1016.61,12,26.09,80
4038070,44,13,11,2,29.55,25.0,4.55,5202.85,111.85,1223.63,4,9.09,11
4038846,11,3,1,2,27.27,9.09,18.18,4766.33,103.67,1040.42,0,0.0,25
4038984,28,13,9,4,46.43,32.14,14.29,4882.62,104.08,1150.81,5,17.86,25
4040151,5,1,0,1,20.0,0.0,20.0,4241.0,97.0,996.12,0,0.0,0
4040262,54,31,26,5,57.41,48.15,9.26,4854.16,105.1,1119.67,14,25.93,170
4040384,62,37,27,10,59.68,43.55,16.13,5093.57,109.22,1088.98,10,16.13,142
4040626,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,41
4040689,31,6,2,4,19.35,6.45,12.9,4289.33,97.83,876.25,1,3.23,50
4040845,22,9,5,4,40.91,22.73,18.18,4303.22,97.0,1005.39,1,4.55,17
4040853,26,2,1,1,7.69,3.85,3.85,2154.0,71.0,498.06,0,0.0,11
4040978,9,1,1,0,11.11,11.11,0.0,410.0,45.0,2.0,0,0.0,1
4041012,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1
4041156,41,10,2,8,24.39,4.88,19.51,3915.3,92.8,978.4,1,2.44,22
4041798,2,1,0,1,50.0,0.0,50.0,4241.0,97.0,996.12,0,0.0,7
4042274,27,12,6,6,44.44,22.22,22.22,5172.08,113.58,1222.65,1,3.7,89
4042294,62,27,18,9,43.55,29.03,14.52,6531.67,134.11,1333.41,10,16.13,35
4042323,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6
4042700,6,6,5,1,100.0,83.33,16.67,3169.83,79.0,587.69,3,50.0,40
4042710,140,44,14,30,31.43,10.0,21.43,4087.36,94.16,971.4,8,5.71,29
4042951,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9
4042972,36,2,2,0,5.56,5.56,0.0,4573.5,109.5,804.5,2,5.56,2
4043117,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3
4045394,17,8,7,1,47.06,41.18,5.88,6021.75,137.87,1108.14,4,23.53,22
4045906,61,14,1,13,22.95,1.64,21.31,4101.0,94.64,961.19,1,1.64,4
4045997,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3
4048554,18,3,2,1,16.67,11.11,5.56,3026.0,78.0,806.04,1,5.56,18
4049877,11,3,1,2,27.27,9.09,18.18,3905.67,91.0,873.75,0,0.0,22
4050117,3,2,2,0,66.67,66.67,0.0,3876.0,86.5,616.5,1,33.33,7
4051325,85,51,23,28,60.0,27.06,32.94,2927.22,80.27,577.3,11,12.94,122
4051643,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
4052539,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1
4052610,162,44,31,13,27.16,19.14,8.02,4243.27,97.02,846.72,16,9.88,172
4059098,22,10,6,4,45.45,27.27,18.18,3116.0,81.2,800.05,6,27.27,13
4059114,10,1,0,1,10.0,0.0,10.0,4241.0,97.0,996.12,0,0.0,5
4059435,137,39,28,11,28.47,20.44,8.03,5752.95,118.49,1232.24,15,10.95,248
4059677,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
4060738,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7
4060767,42,8,4,4,19.05,9.52,9.52,3303.62,81.88,689.06,1,2.38,74
4066872,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14
4067968,20,8,2,6,40.0,10.0,30.0,4509.13,100.25,988.47,0,0.0,51
4068080,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15
4076078,22,20,17,3,90.91,77.27,13.64,5248.4,109.35,1016.97,6,27.27,59
4082745,57,14,7,7,24.56,12.28,12.28,4296.43,97.14,949.92,2,3.51,33
4084600,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,25
4084643,45,33,25,8,73.33,55.56,17.78,5230.27,111.09,1077.03,12,26.67,68
4086354,12,3,2,1,25.0,16.67,8.33,9953.0,180.33,1609.37,1,8.33,21
4089046,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1
4089258,7,2,2,0,28.57,28.57,0.0,3262.0,79.0,851.5,2,28.57,4
4092353,70,57,35,22,81.43,50.0,31.43,4415.11,99.09,952.91,16,22.86,151
4092419,38,17,15,2,44.74,39.47,5.26,6162.94,127.53,1189.9,6,15.79,98
4093126,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
4093745,19,1,0,1,5.26,0.0,5.26,4241.0,97.0,996.12,0,0.0,1
4093764,2,2,1,1,100.0,50.0,50.0,4550.0,100.0,1131.56,1,50.0,12
4094845,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
4095262,25,9,7,2,36.0,28.0,8.0,4879.33,105.78,969.92,5,20.0,37
4095784,10,8,6,2,80.0,60.0,20.0,4097.62,92.88,917.66,2,20.0,11
4095791,9,2,1,1,22.22,11.11,11.11,3333.0,81.5,818.56,1,11.11,2
4095840,24,16,14,2,66.67,58.33,8.33,3980.0,93.56,727.83,8,33.33,46
4097624,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,78
4102596,9,1,1,0,11.11,11.11,0.0,2446.0,67.0,387.0,1,11.11,56
4102924,4,1,1,0,25.0,25.0,0.0,6880.0,144.0,1438.0,1,25.0,1
4103653,18,7,0,7,38.89,0.0,38.89,4241.0,97.0,996.12,0,0.0,2
4103680,4,1,0,1,25.0,0.0,25.0,4241.0,97.0,996.12,0,0.0,0
4104491,49,16,11,5,32.65,22.45,10.2,4708.25,104.06,1115.48,7,14.29,85
4105624,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4
4110740,74,39,15,24,52.7,20.27,32.43,5092.59,109.1,1050.33,8,10.81,84
4111955,160,8,2,6,5.0,1.25,3.75,3488.75,86.63,997.22,0,0.0,2
4112114,59,8,2,6,13.56,3.39,10.17,4062.75,93.5,949.47,2,3.39,24
4112660,26,8,5,3,30.77,19.23,11.54,6414.62,126.0,1135.8,3,11.54,33
4112664,17,7,2,5,41.18,11.76,29.41,4330.43,100.0,930.09,1,5.88,37
4112672,100,26,9,17,26.0,9.0,17.0,3783.73,89.81,899.77,5,5.0,61
4112901,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
4113024,12,5,5,0,41.67,41.67,0.0,4398.8,98.4,953.6,3,25.0,14
4113440,8,3,0,3,37.5,0.0,37.5,4241.0,97.0,996.12,0,0.0,0
4113664,3,3,3,0,100.0,100.0,0.0,3970.67,94.33,866.67,2,66.67,6
4120139,21,5,4,1,23.81,19.05,4.76,5078.2,115.6,618.82,1,4.76,13
4120344,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
4121365,133,55,18,37,41.35,13.53,27.82,3551.76,87.56,881.01,11,8.27,77
4121747,93,37,28,9,39.78,30.11,9.68,5052.35,107.86,1103.35,12,12.9,186
4121855,8,3,1,2,37.5,12.5,25.0,3503.67,84.67,782.75,1,12.5,14
4122033,73,35,20,15,47.95,27.4,20.55,3836.46,90.46,902.82,13,17.81,79
4122673,65,10,2,8,15.38,3.08,12.31,4934.8,108.9,1112.0,0,0.0,10
4122774,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16
4124475,49,7,3,4,14.29,6.12,8.16,4942.71,107.29,939.93,1,2.04,28
4126409,155,20,0,20,12.9,0.0,12.9,4241.0,97.0,996.12,0,0.0,0
4126536,40,7,4,3,17.5,10.0,7.5,2694.29,74.0,755.91,2,5.0,14
4129097,2,1,0,1,50.0,0.0,50.0,4241.0,97.0,996.12,0,0.0,0
4129108,37,25,15,10,67.57,40.54,27.03,5439.16,112.72,1079.97,6,16.22,97
4132052,44,6,2,4,13.64,4.55,9.09,5500.83,117.0,1197.25,0,0.0,23
4132858,7,5,4,1,71.43,57.14,14.29,3909.2,89.2,812.62,3,42.86,69
4141462,30,15,7,8,50.0,23.33,26.67,4584.47,99.87,1015.07,4,13.33,30
4144888,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6
4146452,15,4,1,3,26.67,6.67,20.0,5108.25,112.75,1094.09,0,0.0,2
4147509,110,11,11,0,10.0,10.0,0.0,4706.91,101.18,1208.55,2,1.82,100
