ride_id,driver_id
78S4IL,5131417
78S4IL,4950821
78S6T3,5108422
78S77G,5361443
78S8S1,5383435
78S8S1,5051512
78S9RL,5230208
78S9RL,5396502
78S9RL,5380760
78SAK8,5362332
78SBPJ,4573559
78SDLP,4627263
78SDLP,5402167
78SDLP,4869011
78SDLP,4672609
78SDLP,5113855
78SE21,4364336
78SEJL,4472631
78SH4R,5276173
78SH4R,5106465
78SH4R,5361421
78SH93,4735617
78SHOF,4673799
78SKO7,4876106
78SKO7,5405551
78SKTT,2971035
78SKTT,4373417
78SL07,4004354
78SLNR,5202619
78SLNR,4867768
78SN0A,4834241
78SN0A,5368290
78SO3B,5360601
78SO3B,5319237
78SO3B,5368290
78SO3B,5395399
78SO3B,5412402
78SO3B,4465138
78SO3B,5324367
78SOJL,3920495
78SOJL,3421486
78SOJL,3422168
78SOJL,4045394
78SOJL,5007554
78SPPQ,3813528
78SPPQ,4435017
78SPPQ,4305170
78SPPQ,5195392
78SQ4O,5159604
78SQ64,5154441
78SQ64,5106365
78SQJ0,5303157
78SQJT,3718344
78SSTO,4958350
78T026,4889422
78T026,5265495
78T026,4465138
78T026,5309384
78T026,3442931
78T02D,5361511
78T10A,4464438
78T10A,5208572
78T23S,5169488
78T333,3954133
78T3BN,3355215
78T3D5,4034589
78T3D5,5137931
78T3D5,3349614
78T3D5,4737163
78T3KJ,5083506
78T3KJ,5003092
78T40J,4027413
78T46T,5387862
78T46T,3854963
78T495,5402167
78T495,4703843
78T495,4465138
78T495,4939232
78T495,4740322
78T495,5387842
78T4BT,5382185
78T4BT,5297733
78T4GP,5369081
78T4GP,5050680
78T4MT,5405172
78T4MT,4827065
78T4SQ,5346839
78T541,5346148
78T56A,5066010
78T6DB,5255479
78T703,2974966
78T703,4347031
78T703,5361511
78T7BT,5348427
78TC41,5071387
78TCJF,5395257
78TCJF,5137931
78TCJF,4585923
78TEPA,4347031
78TEPA,5116282
78TEPA,4511960
78TES9,4678838
78TFJ4,5288367
78TFKO,5221083
78TFKO,5319005
78TG7F,5066782
78TG7F,5070523
78TG7F,5231905
78TGFT,5396394
78THSO,2983535
78THSO,4487711
78THSO,4186809
78THTK,5368087
78THTK,5390040
78TIDA,5287268
78TJAR,5195083
78TJL5,4751636
78TJL5,5333002
78TJL5,4995469
78TL88,4705535
78TL88,4887499
78TL88,2931712
78TMA5,5206133
78TMR6,3481158
78TMR6,4736049
78TMR6,4578297
78TMR6,4942239
78TMR6,4578390
78TMR6,5252585
78TMR6,5273180
78TMR6,2974881
78TNOE,4986081
78TNOE,4417511
78TNOE,4881520
78TOGN,5018906
78TQLB,5354588
78TQLB,4705148
78TQLB,5383432
78TR04,5412026
78TR04,4472618
78TR04,4724552
78TR87,5327093
78TR87,5216259
78TR87,4666083
78TR87,4957928
78TR87,5294962
78TR87,5264739
78TRG6,5164474
78TRG6,5066782
78TRG6,5387865
78TRG6,5419058
78TRG6,5304780
78TRG6,5319635
78TRG6,2926142
78TRH3,3978052
78TRH3,5319635
78TRH3,5173801
78TRIA,4212117
78TRIA,5382185
78TRIA,4868970
78TRLT,5066782
78TRLT,5360251
78TSRC,5334162
78TSRC,3609933
78TSRC,5397002
78TSRC,4536733
78TSRC,4996619
78TT11,5115303
78TT11,3735534
78TT11,5276173
78TT11,5262474
78TT11,5361523
78TT11,5280558
78TT11,5219846
78TT3R,5270397
78TTFF,5355449
78TTFF,3355609
78TTFF,5395744
78TTFF,4212117
78TTIE,3762058
78TTIE,5395744
78TTIE,3355609
78TTIE,5355449
78TTIE,5412886
79003I,5003073
79003I,5374413
79003I,3321615
7900AB,5410438
7900AB,5410416
7900JF,5360321
7900JF,3060896
7900N6,4959710
7900Q7,5159581
790124,2928777
790124,5327808
790124,4751636
790124,4571158
7901FQ,4790475
7901FQ,5276036
7901FQ,5396394
7901FQ,5309384
7901FQ,4691104
7901KS,4122033
7901P1,5050562
7901P1,5262474
79021F,4607384
79021F,5280558
7902DR,4020783
7903LJ,4409917
7903LJ,3983314
7903LJ,4840058
7903LJ,5196875
7903LJ,5213377
7903LJ,4888253
7903LJ,5157604
7903RE,5412886
7903RE,5165911
7904PO,4514439
7904R9,4758711
7904R9,4376421
7904R9,5256384
7904R9,5348618
7904R9,4940284
7904R9,5323965
7905CB,5382023
7905CB,4737985
7905MA,3646787
7905MA,4028165
7905MA,4093764
79065O,5289364
79065O,4153934
7907L4,5361875
7907L4,5115303
79097B,5352906
79097B,5419085
790ASA,4791202
790ASA,5354617
790B0M,4376421
790BN6,3694253
790BN6,5332146
790CEF,5415030
790DIF,4834241
790GE2,3109035
790GE2,5302790
790GI0,4153934
790H6C,5333378
790HEF,4572050
790HEF,5332163
790HEF,5206985
790HEF,5160387
790HEF,5368427
790I56,5368344
790J82,5168824
790J82,5404904
790J82,5348657
790J82,5115065
790J82,5033434
790JFK,5130068
790JFK,4889482
790JFK,2950226
790JFK,3762058
790JP8,4126409
790K1I,4833776
790L0O,5108961
790L0O,5332908
790L0O,5387569
790L0O,5375135
790L0O,4899641
790LNK,4153934
790N7D,5383463
790NQC,5239592
790PP0,5219843
7910GH,5296776
7912AA,4751686
7912AJ,5025815
7912AJ,5225384
7912AJ,4516926
7912AJ,5017506
7912AJ,5256384
791332,5332146
79147S,4940743
79147S,5410319
7915OT,5076235
7915OT,5375397
7915OT,5105648
7915OT,4124475
7915OT,5294547
7915OT,5248346
7915OT,5323904
7918BR,4840902
7918D3,3422168
7918D3,3109117
7918L7,4915041
7918LI,3355609
7918LI,3980730
7918LI,4679323
7918N7,5425348
791A2A,5333721
791A2A,5402459
791C4Q,3876324
791C6N,5276036
791C6N,4424145
791C6N,4879521
791C6N,4320802
791C6N,5394706
791C6N,5202469
791CHS,5332146
791CHS,5411546
791CHS,5332096
791CHS,4959090
791CNF,4742252
791D2G,5352897
791ELC,5359844
791HC3,5140837
791HC3,5412629
791IJ1,5426147
791IJ1,4282958
791IJ1,5317456
791K80,5425168
791LAP,5273459
791LD0,5402976
791LD0,5411514
791LP6,5404891
791NK2,5352906
791NK2,4758711
791NK2,5230208
791NK2,5116282
791NK2,4740130
791NK2,4919968
791OKE,5230208
791OKE,4868970
791P7Q,5373325
791P7Q,5304619
791SRA,5275594
791T55,5107074
791T55,4354743
791T55,4607384
7924AH,4751686
7924GL,5249989
7927GO,5362332
7927GO,4254553
7927GO,2926170
7927GO,4195544
7928G7,4758376
7928G7,5204340
7928G7,5121110
792D0G,4792306
792D0G,4514439
792D0G,3203592
792D0G,4672609
792D0G,5273180
792D0G,5327808
792GCI,4704370
792GCI,4917065
792GCI,3707646
792J1J,5411546
792J1J,3837162
792J1J,5254892
792O3E,4552096
792QQ0,3944836
792QT6,5108961
792QT6,4958350
792R2R,5005974
792RBK,4226144
792RBK,4889422
792RBK,4478130
792SAG,5120882
792SAT,5113855
79314H,4954019
79322O,5170169
79322O,5226534
7934QM,3252143
7934QM,3771362
7934QM,3899789
793664,4887973
793664,4853197
793664,4435017
793664,4692224
793664,4441781
7936NN,5391862
7937H2,5018906
7937H2,4666083
7937H2,4875703
7937H2,5410655
7937H2,4795376
7937H2,5003527
7937H2,5350817
793IR0,5052985
793K9K,5354650
793K9K,4579638
793K9K,5256793
793K9K,3751543
793K9K,5116282
793K9K,5381113
793K9K,5361881
793K9K,5304619
793NC1,5389204
793NHK,2915025
793NHK,5412376
793NHK,5417523
793NHK,5270676
793OP0,5352096
793OP0,4510572
793OP0,5354603
793OT7,5404192
793OT7,5255324
793OT7,5425168
793OT7,5312094
793OT7,4195544
793RSD,4706126
793RSD,5404860
793STD,5174281
7940NG,4552639
79416L,5211305
79416L,4633592
7943F7,5017051
7943F7,4498319
7943F7,4510026
7943F7,4868471
7943F7,5404169
794423,5354672
7944DT,5141790
79452S,4940237
79474M,5197330
79474M,3718344
794796,5341175
794796,5289967
794796,4417549
794796,4360090
794796,2974966
794796,5309384
794796,5302790
79491J,3638664
79491J,5339851
79491J,4633592
79491J,5289364
794BGQ,4514439
794BGQ,5347073
794D2A,3110182
794D2A,4253549
794DA7,5412402
794DA7,4692537
794DA7,5355430
794DA7,4805437
794DA7,5154441
794DA7,4347031
794DLH,5302790
794DLH,4657106
794DLH,5355430
794DLH,4805437
794DLH,5154441
794DLH,4435017
794DLH,4254553
7.94E+41,5426251
794GRB,5289364
794GRB,4921056
794ING,5303157
794J8S,5387842
794K1I,5228217
794KCT,3402457
794KCT,4347031
794KCT,5122730
794KCT,5145138
794KN4,5159306
794KSR,5228217
794MDM,5257432
794NNT,5257432
794NTE,5018239
794NTE,5083050
794NTE,5264376
794QHC,5374141
794QHC,5159306
794RFP,5071387
794RFP,5420621
794RFP,4705535
794RFP,4607384
794RFP,4259559
794RFP,5375397
794RFP,5426251
794S5Q,5387842
794S5Q,5071387
794S5Q,5132261
794S5Q,4705535
794S63,5071387
794S63,4540772
795006,5397221
795006,5426739
795006,4942239
795006,4529926
795086,4024081
795086,5311075
795086,5295754
795086,4644128
79509G,5395899
7.95E+08,5074296
7.95E+08,2926170
7.95E+08,2894948
7950NA,5302790
7950NA,4673799
7950NA,4894765
79514R,5082686
79514R,5427251
795251,5200975
795251,4791202
7953II,4221617
7953II,5426155
7953QI,5348826
7954TG,3681964
7954TG,2940519
7955NP,3060896
7955NP,5221083
7958O0,4791202
7958O0,4887499
7958O0,5071387
7958O0,5418049
7958O0,5362332
7958O0,5348826
79595L,3090872
79595L,5265446
7959EQ,5352797
7959N4,5395210
7959N4,4791202
7959N4,3707646
7959N4,4092419
795A62,5410438
795B4D,5122730
795B4D,5317456
795C27,4759874
795CE2,5332275
795CNJ,5264040
795CNJ,4264734
795DIJ,4295655
795DIJ,3751577
795DIJ,4856723
795DIJ,4631045
795DIJ,2926170
795F6G,5003527
795FTF,4970994
795FTF,5425048
795G8Q,5196817
795G8Q,4911391
795GLQ,5196817
795H9I,5071387
795H9I,4516926
795H9I,5074296
795H9I,5309384
795H9I,4649420
795H9I,5425048
795KC6,4693995
795KC6,5069653
795KC6,5248346
795KC6,3466729
795KC6,5003527
795MQ9,4424145
795QP2,2940519
795QP2,2894948
795S59,5202469
795S59,4464438
7962S5,5220164
7963CG,5354559
7963L8,4888253
7963L8,5338870
796AA9,4264734
796AEO,3876668
796AEO,4468616
796AEO,5381113
796AEO,4735855
796AEO,4678371
796B4R,5319719
796B4R,5412026
796B4R,4468616
796B4R,5385546
796B4R,2870173
796B4R,5080101
796EFG,5348756
796EO7,5164950
796FEP,5256215
796FEP,3419580
796FEP,4325997
796GRF,5227369
796HD1,5122730
796HD1,4704370
796J8L,4959785
796J8L,5178953
796J8L,4824444
796J8L,4692537
796JJP,5106434
796L0D,4207288
796L0D,5225384
796L0D,5143527
796L0D,4919968
796LF3,5361511
796LM4,4207288
796LM4,3419580
796LM4,4846036
796MD7,4303297
796MD7,5228217
796OLK,3218143
796OLK,5071047
796PCC,5364223
796PCC,5399293
796PCC,3401681
796PCQ,5346014
796PPJ,3218143
796PPJ,4887973
796PPJ,4792306
796PPJ,5165907
796PPJ,4335274
796PPJ,5360289
796PPJ,2974966
796PPJ,4705535
796Q0F,5165907
796Q0F,4335274
796Q0F,5360289
796Q0F,3218143
796Q0F,5374141
796Q78,4759510
796Q78,5273459
796Q78,4631045
796R1O,5214903
796R1O,5348572
796R1O,5273459
796SAQ,5334077
796SJF,4553888
796SJF,5165907
796SJF,4712098
796SJF,5137931
796SJF,2983535
796SJF,5082686
796SNJ,4881593
796SNJ,5309242
796SNJ,4712098
7970JT,5020759
7970JT,5316614
7971OF,3442931
7971OF,5319237
7971OF,4516926
7971OF,5276173
7974DH,4672609
7974DH,4856723
7974DH,5286887
7974DH,5332908
7975HA,5404192
7975HA,5157604
7976DJ,5332197
797745,4537035
7977F2,4537035
7977MA,4337743
7977MA,4157224
7977MA,5362332
7978LS,5397342
7978PC,5412726
7978PC,3951792
79798F,3936971
7979HK,5341175
7979HK,5256496
797ANL,5332908
797ANL,5200975
797ANL,5341186
797ANL,5294513
797B07,5115303
797BMI,5360601
797CA3,4357327
797D1N,5402459
797DKH,5415030
797DKH,5348826
797DKH,4922405
7.97E+10,2886584
7.97E+10,5106446
797EF1,5106446
797EF1,5373614
797ENC,5289038
797ENC,5333150
797ENC,4973346
797G79,5003854
797HTN,5017599
797IQI,5297335
797IQI,4263775
797JGQ,3638664
797JGQ,5319237
797JGQ,5350817
797JGQ,4740161
797KBS,4657106
797KBS,4364336
797L56,5341175
797L56,4698655
797LDP,4939232
797LDP,5362332
797LDP,5388303
797LDP,5361023
797N6T,5083506
797N6T,5355430
797N6T,4357327
797N6T,4679813
797RD8,4626980
797S6H,5051181
797TQK,5137931
797TQK,4553536
797TTM,4922405
797TTM,5137931
79804N,5032504
7980QR,5416768
7980QR,5395899
7980QR,5226849
7981RL,5114627
7981TK,5016041
79834I,5404933
798568,5395899
7985GA,4868647
7985GA,5017506
7985SF,5019119
79865K,5387862
7986GJ,4331031
7986GJ,5347366
7986GJ,5178892
7986GJ,4486426
7.99E+10,4968719
798AEC,5359891
798DB9,4889482
798DB9,3978052
798DB9,5361769
798DFN,4965828
798DFN,3370384
798DFN,5054538
798DFN,5319829
798EG5,5046468
798F6S,3896826
798FCJ,3109035
798FCJ,4571158
798FCJ,5016041
798FJO,5116282
798G5B,2957882
798HEG,5327331
798HGF,5158721
798HIB,5076437
798J6T,4946567
798J6T,2894871
798JL8,5159535
798JL8,5311075
798JL8,5333144
798JL8,4372392
798KO5,4441562
798L0H,5055770
798L0H,5296437
798LCQ,3754931
798LCQ,4408332
798MT9,5276173
798MT9,5250079
798OF2,3593600
798OMP,4824444
798OMP,5055770
798ORI,5107555
798ORR,5317456
798PHG,3446102
798PHG,3633295
798QCP,5387865
798QG1,5395899
798REO,4735867
798SSR,5395190
798SSR,5404933
798TCJ,4035678
798TCJ,5413087
798TCJ,4960908
798TP8,4965822
798TP8,4919968
798TPF,5350817
798TRF,5339129
798TRF,4112672
79903P,2894871
7991PG,4491926
7991PG,4516926
7994C6,5252585
7994CD,5338870
7994CD,5367923
7994CD,5296776
7994EM,5311001
7996AB,5418268
799A95,4632234
799AM5,4195544
799C7P,5332449
799CHQ,5026569
799CHQ,5126985
799CHQ,5367468
799F4C,5347595
799F77,5352797
799G1E,3954133
799G1E,4759527
799G41,3688957
799J6B,2957882
799J6B,3896826
799KKD,5197333
799KN4,5317375
799KN4,4013798
799KN4,4980353
799P54,5355529
799PTL,5354034
799QBM,5354672
799QBM,5157604
799QLJ,5348233
799QLJ,5325152
799QN2,5316975
799QN2,5228217
799RJN,4717605
799S55,5331077
799S8M,5361881
799S8M,5318877
799SKS,5361881
799SKS,4464698
799SKS,4449056
799ST1,5170112
799ST1,4725174
799ST1,5310952
799ST1,3435189
799ST1,3358941
799T7H,5132205
799T7H,3637101
799T7H,5110612
79A17T,5380760
79A1MH,5381113
79A2LJ,5003854
79A4DE,5318550
79A4DE,4662188
79A4DE,5318877
79A4LF,5316975
79A4M6,5352796
79A4M6,5205496
79A6QD,4706126
79A6T4,4751686
79A7HH,5026015
79A98C,5226786
79A98C,5412376
79A98C,5249989
79ABGQ,5439508
79ACA8,4751686
79ADDM,5212248
79ADDM,5404962
79ADOF,5255389
79AEEP,5217382
79AEEP,5036894
79AEEP,5338870
79AEEP,4187580
79AFK9,4846036
79AG8P,5169920
79AI61,5412639
79AIN3,5370107
79AIN3,5426857
79AIN3,4995477
79AIN3,3820991
79AJ29,5189448
79AKB1,4034589
79AKB1,4357327
79AKB1,5332908
79AM30,4671798
79APFD,4922405
79AR9K,5164805
79AS4H,5164670
79ASSO,5396999
79ASSO,5058733
79B0G4,5027247
79B0J4,5212014
79B0J4,4712098
79B0J4,5325056
79B6CE,4698655
79B7DC,4747985
79B9E6,5404280
79B9E6,4423445
79B9OQ,5366602
79B9OQ,4935252
79B9OQ,4360849
79B9OQ,3218143
79B9OQ,4658403
79BAK1,4966506
79BAK1,4579596
79BAK1,5138154
79BAK1,4215795
79BBT9,4995469
79BBT9,4579638
79BBT9,5159744
79BBT9,3718344
79BCP0,5137417
79BH2L,4028165
78A4I6,4028165
78A4LB,3954133
78A4LN,4374072
78A598,5354168
78A68O,5017506
78A6DH,4980025
78A6DH,5360289
78A6G4,4322991
78A6L4,3361417
78A6L4,4740161
78A6L4,4612373
78A6L4,3427546
78A6Q9,4042294
78A6T3,5360601
78A786,4060767
78A786,4465138
78A786,5016045
78A7KA,4970750
78A8GJ,2957882
78A9EG,5332149
78AB00,5309104
78ACI7,4742363
78ACI7,5327093
78ACI7,5067669
78ACI7,5026015
78ACI7,3090872
78AD7D,5332197
78AD7D,3751566
78AD7D,5107320
78AF6P,4761114
78AGBO,5210868
78AH3O,5037205
78AIKS,5170700
78AIKS,5356159
78AIKS,2974966
78AIKS,5122519
78AIKS,5348158
78ANT3,5228217
78ANT3,2969346
78ASA4,4233558
78ASA4,4192936
78ASHK,5339129
78ASHK,4486426
78AST2,4211898
78B17P,4619707
78B17P,5211874
78B2SF,3717245
78B34G,4869168
78B38A,4165162
78B43H,5130068
78B43H,2974966
78B43H,5109577
78B43H,4703140
78B43H,3109035
78B43H,5361031
78B43H,4656070
78B553,4978171
78B553,3421486
78B61G,3321615
78B6PA,2939767
78B6PA,4759874
78B6TT,3589235
78B6TT,5189448
78B6TT,5122519
78B706,4872729
78B706,3936119
78B72M,2940018
78B72M,4958782
78B7JN,4489917
78B7JN,3896826
78B7JN,5295754
78B7JN,5255328
78B7JN,4423909
78B899,4698073
78B8FD,5285826
78B8FD,4894765
78B8FD,5069653
78B95M,4228298
78B95M,5302420
78B95M,4888336
78B961,3751543
78B961,5360251
78BA4L,5248382
78BA4L,4673799
78BAB2,4511279
78BAB2,5358404
78BAOS,4795376
78BAOS,5270734
78BAR3,5318865
78BAR3,3801331
78BAR3,3697004
78BAR3,5211305
78BBNJ,5208543
78BBQO,4195199
78BBQO,5289967
78BBQO,5068200
78BCA2,5115303
78BCGE,4917065
78BCQP,4511960
78BCQP,3620819
78BCQP,5374398
78BE6Q,4291437
78BE6Q,5180816
78BE6Q,5250341
78BE7B,2955357
78BFN6,4736049
78BFN6,4693119
78BG1D,4465526
78BG1D,5068041
78BG1D,5106446
78BG1D,5297921
78BG63,4613526
78BG63,5366602
78BGQP,4745683
78BGQP,5104140
78BGQP,5310443
78BGQP,4705535
78BGQP,4787193
78BH66,3500720
78BI4I,5387862
78BI4I,5295948
78BI4I,5104140
78BI4I,5345600
78BI4Q,5066368
78BI4Q,4465138
78BIG7,4450526
78BIG7,4985131
78BIG7,5387865
78BIGG,5325020
78BIOP,4984387
78BJ5N,4645382
78BJ5N,5264376
78BJGS,5257861
78BJP2,4693119
78BJTS,5316680
78BL6B,5060587
78BL6B,5334077
78BL6B,4040845
78BL6B,5058727
78BL6B,3823863
78BLB0,5170169
78BLPE,3358941
78BLTM,4907992
78BLTM,5245536
78BLTM,5204340
78BMJA,4525331
78BMJA,3868092
78BMJA,5311176
78BMPN,5076235
78BMPN,4868970
78BNDF,4649481
78BNDF,4211898
78BO67,5367848
78BO67,5264040
78BO67,5017506
78BORB,5264033
78BQ3G,5151321
78BRNK,4742363
78BRNK,4019859
78BRNK,5173349
78BRTN,5245536
78BRTN,4627142
78BS3H,5053969
78BS3H,5066368
78BS3H,5293143
78BT1T,5285826
78BT1T,4524411
78C093,3695674
78C18Q,4532374
78C1K7,4398856
78C1K7,3090872
78C1K7,4679003
78C1K7,3612345
78C1K7,4303751
78C1K7,3980730
78C1K7,5317096
78C2DC,4874975
78C2DC,5350817
78C2DC,5374110
78C2DC,2950226
78C2DC,5368290
78C2P6,5227489
78C33D,4517057
78C3DB,5037205
78C3OI,5374170
78C3OI,4881520
78C3Q9,4409159
78C3R3,5333721
78C4ML,3678744
78C4ML,5273458
78C5IH,5361053
78C677,5106316
78C6BA,5159194
78C6QS,5189448
78C6QS,2950226
78C6QS,3160469
78C6QS,5196043
78C6QS,5354034
78C7J4,5288834
78C7SS,4486760
78C800,5285902
78C800,4599002
78C98E,4035678
78C9TF,4599002
78CA0C,4958782
78CA0C,3626950
78CA56,4717605
78CAAS,5368344
78CAAS,5004248
78CAAS,5058736
78CB4Q,4964684
78CB70,4856723
78CBJ4,5116282
78CBJ4,3043866
78CBJ4,5276036
78CBJ4,5051368
78CBJ4,4059435
78CBJ4,4613526
78CBJ4,5264376
78CBLP,4532374
78CCIO,5164950
78CCLF,5073148
78CCLF,2974881
78CCLI,4450505
78CCLI,5297310
78CCP2,5333274
78CCP2,4965828
78CCP2,5071047
78CD2T,4510388
78CD2T,5381165
78CDB9,5011402
78CE7N,4424797
78CEOA,5170169
78CEOA,4016310
78CFFS,4678371
78CFFS,5362388
78CFFS,5333002
78CFFS,5311176
78CFFS,5319635
78CGLE,4965815
78CH4N,5332151
78CI87,5272224
78CJF7,4409917
78CJF7,5286978
78CJHG,5361881
78CJHG,4632572
78CJHG,5311003
78CKBP,5374110
78CKDM,4329565
78CKDM,4225010
78CKDM,5032504
78CLHC,5169920
78CMEP,3089358
78CMHT,5355294
78CO62,4970770
78CO7R,5362388
78COK3,5359958
78COK3,5340520
78COP4,5357726
78CP26,5092814
78CP26,5114243
78CP26,4919604
78CP26,5360551
78CP4R,3353278
78CQ71,4517800
78CQ71,5083156
78CQ71,5346148
78CQAL,5051512
78CQAL,4486334
78CSA2,3060896
78CSJ5,4639206
78CSJ5,5126940
78CT5D,3945768
78CT9O,3645038
78D08B,4035227
78D0J9,5159744
78D15A,4827426
78D15A,5273180
78D15A,5294803
78D184,5294513
78D184,5286887
78D184,5251219
78D1T7,5210834
78D1T7,4845237
78D2IP,4984387
78D2MH,3226970
78D3L4,5104140
78D3TR,3849192
78D3TR,4705535
78D3TR,2974966
78D3TR,3419580
78D403,5359946
78D403,5114242
78D403,5036894
78D4MB,5288367
78D4MB,4633592
78D4MB,3876668
78D4MB,4709638
78D4MB,5122002
78D4MB,5277578
78D4MB,4766432
78D4OR,4790017
78D56M,5331077
78D56M,2955461
78D56M,5254374
78D56M,5196043
78D56M,4773296
78D62B,4737163
78D62B,5173941
78D62B,5296473
78D62B,4922405
78D64C,4579638
78D64C,5305152
78D64C,5318423
78D64C,5026118
78D64C,5383463
78D89R,4673799
78D89R,3435189
78D89R,5271863
78D89R,5329329
78D89R,5051368
78D89R,3355215
78D8TL,5084423
78D8TL,4691104
78DB0A,4374072
78DB0A,4692530
78DBPI,4966942
78DBPI,5396809
78DBPI,5367916
78DBRA,5374110
78DBRA,5325100
78DC89,5347595
78DC89,5316186
78DJFB,5341175
78DJFB,5130497
78DJFB,5374398
78DKR4,4186299
78DKR4,4510026
78DLIB,4532374
78DLIB,4347031
78DLIB,5174762
78DLIB,4742363
78DLIB,5264376
78DLIB,4833154
78DLIB,5374734
78DM10,5374110
78DM10,4747243
78DMKH,4510572
78DMOM,4112114
78DMOM,4603124
78DMTT,4024081
78DN2S,3401681
78DNDT,4608464
78DNHB,5169181
78DNHB,5346917
78DOBC,5311075
78DOBC,3946994
78DOHG,5264376
78DOHG,5325100
78DOQF,4894765
78DPH5,5244767
78DPO5,4868279
78DPO5,4965389
78DQ1K,5354650
78DQ1K,3648810
78DQ1K,4798667
78DQ1K,4207288
78DQ1K,3421197
78DR7D,5397309
78DRL4,5289967
78DRL4,3435189
78DRL4,4650483
78DS8M,4735867
78DS8M,4735855
78DS8M,4810452
78DTDG,3896386
78DTDG,4759874
78DTDG,5388919
78DTDG,2926841
78DTDG,5347366
78DTDG,3936119
78E0HO,5373325
78E0HO,5032504
78E0RN,4690931
78E0RN,5387862
78E1Q9,5370107
78E1Q9,3698459
78E309,5252394
78E309,3978167
78E309,4313254
78E30J,4742363
78E30J,5354106
78E30J,5339129
78E30J,5252394
78E30J,4736314
78E474,5122168
78E474,4165162
78E9KN,5369081
78EBHR,5005633
78EBHR,3801331
78EBHR,4879692
78EBHR,3475712
78EBHR,5137945
78EBHR,3321615
78EBKO,4165162
78EF5L,5333150
78EHIN,5339230
78EL8I,4042710
78EL8I,5257598
78ELI8,5354936
78EOC3,4704370
78EP1Q,3717245
78EPI6,4409159
78EQM5,5196817
78EQM5,5360289
78EQM5,5362332
78EQM5,5239873
78ER13,2937666
78ER13,4599041
78ER13,5383463
78ER13,5346353
78ESPN,3353278
78ESPN,5106434
78ESPN,5346148
78ESPN,3189411
78ESPN,5013672
78ESPN,4980869
78ESPN,5317468
78ET6H,4868279
78ET6H,5361511
78ET6H,5179341
78ETLM,3343921
78F04C,5250472
78F0JA,5374817
78F0JA,4736314
78F0JA,5319424
78F1BS,5310952
78F1DK,5130068
78F1DK,4124475
78F1DK,4950821
78F1DK,5226726
78F1DK,3994444
78F1DK,4881584
78F3IN,5305118
78F3K7,5179341
78F3K7,4517800
78F3K7,5202646
78F3K7,5217632
78F3S8,5180045
78F5AK,5264040
78F5AK,5256496
78F5ER,5219142
78F5HH,5196817
78F5HH,4397579
78F5HH,3448655
78F5HH,5237534
78F5HH,5255679
78F5HH,5382185
78F5OF,5068041
78F5OF,5347647
78F7ET,5285826
78F7ET,4679813
78F7ET,5256384
78F7ET,4881523
78F7ET,5310443
78F7M6,5250030
78F7M6,5361881
78F7M6,4950821
78F7TC,4699156
78F8BH,3967187
78F8OL,5250472
78F8OL,4736314
78F966,5272682
78F966,5316186
78F966,5239971
78F966,5374110
78F99J,5309384
78F99J,2894948
78F99J,4964684
78F9E8,4038984
78FA9H,4671798
78FAA5,4888336
78FAA5,5297921
78FAA5,5311808
78FAAC,4038984
78FAAC,5265446
78FAAC,5319424
78FAAC,3090872
78FAAC,5231905
78FAM1,5396299
78FAM1,5211874
78FAM1,5070523
78FB3F,4917065
78FCNC,5295836
78FDEQ,4212117
78FDEQ,5286057
78FDEQ,4464332
78FEA8,4919916
78FEOI,5354597
78FFCT,2937666
78FG43,4486334
78FG43,4790475
78FH0J,5179681
78FH0J,5248798
78FH22,5128691
78FH22,4233720
78FHTG,4012859
78FHTG,4887499
78FHTG,5346014
78FJIH,3433573
78FJIH,5388708
78FJIH,3820852
78FJIH,5354632
78FKT1,4915041
78FKT1,3419580
78FL3K,3067864
78FL3K,4606067
78FMEQ,3868092
78FMFM,5212475
78FN1S,4465335
78FN1S,4737985
78FNF2,2937666
78FNF2,5250079
78FODT,4699129
78FODT,4779258
78FODT,3810107
78FONE,4898205
78FP0H,5178953
78FQQ8,3967187
78FQQ8,5157604
78FQQ8,4673799
78FQQ8,4679813
78FQQ8,3620819
78FRAJ,4341426
78FRC8,4964794
78FSBG,3918668
78FSPS,5332908
78FSPS,5159557
78FSPS,5122168
78FT7J,5367878
78FT7J,4912988
78FT7J,2950226
78G01F,4612796
78G01F,4571584
78G0A3,2937666
78G0HP,4631445
78G10C,5374141
78G20D,3023513
78G20D,5354572
78G20D,5070523
78G2N0,5296824
78G4BE,4808552
78G4BE,4885518
78G5PH,4027413
78G5PH,5122519
78G5PH,4954019
78G5PH,5327808
78G5PH,4493103
78G689,5360766
78G6GO,3876827
78G7HH,5264376
78G7HH,5249965
78G7HH,5374734
78G7HH,4051325
78G7SI,5316680
78G8KC,4867776
78G8KC,4487174
78G8KC,4517057
78G9HN,5333378
78G9NA,5395257
78G9NA,5159557
78G9NA,4984387
78G9NA,4577172
78G9NA,3695674
78G9Q1,5083237
78GCJE,2983535
78GCJE,5139894
78GCJE,5249631
78GCJE,5170169
78GCJE,5250420
78GCJP,5276173
78GCJP,5250420
78GCJP,5360251
78GCR0,4329296
78GDD1,5311808
78GDLT,5395257
78GFPK,4705148
78GFPK,5249965
78GFPK,5160491
78GFPK,5249631
78GFPK,5247866
78GFPK,4872236
78GGA5,5303604
78GGA5,4413887
78GGPP,5346278
78GH6A,4540166
78GIDO,4129108
78GJE0,5256793
78GJE0,4965815
78GJF6,5331953
78GK3K,5277578
